event_uuid,relationship_to_event,entity_uuid,type,relationship_detail,created_at,updated_at
852f5287-57e9-e0a6-9b8c-c5edb8453df6,speaker,ee88a045-717b-2f96-761a-062081219a5c,Person,,2016-09-12 06:07:08.228748,2016-09-12 06:07:08.228038
852f5287-57e9-e0a6-9b8c-c5edb8453df6,speaker,7fd389b3-64a4-f5f6-d776-42f82011025a,Person,,2016-09-12 06:06:47.883431,2016-09-12 06:06:47.883027
852f5287-57e9-e0a6-9b8c-c5edb8453df6,speaker,aca07608-7820-6019-6d7f-238afba2fe5b,Person,,2016-09-12 06:06:05.461363,2016-09-12 06:06:05.460969
852f5287-57e9-e0a6-9b8c-c5edb8453df6,speaker,9b22656a-1b1e-96f1-f3a3-09efdc9d7122,Person,,2016-09-12 06:05:53.619955,2016-09-12 06:05:53.619528
852f5287-57e9-e0a6-9b8c-c5edb8453df6,speaker,7c6cb1c8-6699-bf5b-19f6-a516e98a1c34,Person,,2016-09-12 06:05:39.75915,2016-09-12 06:05:39.758748
852f5287-57e9-e0a6-9b8c-c5edb8453df6,speaker,475204ea-5444-c88a-2c3b-fcb3a30fee86,Person,,2016-09-12 06:05:12.213738,2016-09-12 06:05:12.213196
852f5287-57e9-e0a6-9b8c-c5edb8453df6,ntinmarket,275ddcbc-27de-ff4f-4e50-6dc26ebf9570,Market,,2016-09-12 06:00:47.799817,2016-09-12 06:00:47.799548
852f5287-57e9-e0a6-9b8c-c5edb8453df6,organizer,e0135367-203e-658b-688c-5cbcb332a091,Organization,,2016-09-12 06:00:29.880659,2016-09-12 06:00:29.880071
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,59094672-ffb4-1fbd-d8cb-5c7b3435a392,Person,,2016-09-11 21:46:34.781771,2016-09-11 21:46:34.78145
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,0cff9422-2d7a-6b7e-a376-0c147c862cc3,Person,,2016-09-11 21:45:49.011969,2016-09-11 21:45:49.011636
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,9a8b738b-fbea-7c78-85d4-ad5d62353c3f,Person,,2016-09-11 21:45:30.507484,2016-09-11 21:45:30.507177
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,6b271e54-7621-059f-7a4e-34affc1ff030,Person,,2016-09-11 21:44:25.436483,2016-09-11 21:44:25.435924
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,f372c3a5-26c9-22c7-9f04-382d51893dd3,Person,,2016-09-11 21:44:10.097925,2016-09-11 21:44:10.097393
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,76b5c445-db0d-6438-0eec-dad2cb8309f8,Person,,2016-09-11 21:43:52.524252,2016-09-11 21:43:52.523919
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,5311b878-c68f-f8cb-6783-59df262b273a,Person,,2016-09-11 21:43:29.370718,2016-09-11 21:43:29.370362
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,f7adc734-8972-b221-c3b6-2a1c4877637b,Person,,2016-09-11 21:43:19.123419,2016-09-11 21:43:19.12301
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,502e6b5f-10e4-cae9-764b-551948706a84,Person,,2016-09-11 21:42:46.993832,2016-09-11 21:42:46.993268
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,bc3cfc28-3813-61aa-e8de-64833e294279,Person,,2016-09-11 21:42:35.988476,2016-09-11 21:42:35.988131
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,8c8bb441-f6be-35b9-86de-8a5608dacba2,Person,,2016-09-11 21:42:17.785784,2016-09-11 21:42:17.785415
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,ce6c650b-0d0a-32d1-7511-afb2564e01c2,Person,,2016-09-11 21:31:56.906524,2016-09-11 21:31:56.906133
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,161d9c01-fa95-fbd4-d628-d8a22796a5e3,Person,,2016-09-11 21:31:21.633246,2016-09-11 21:31:21.632719
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,7aab8c8b-6cb0-da91-f59f-7ecb9cf854d1,Person,,2016-09-11 21:31:06.286049,2016-09-11 21:31:06.285717
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,c8e5747b-ff9b-f006-fbc3-480a9546befb,Person,,2016-09-11 21:30:56.582193,2016-09-11 21:30:56.581704
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,1bb3f8c8-d9cc-51f8-09c9-f51c906e5fec,Person,,2016-09-11 21:30:11.743523,2016-09-11 21:30:11.743044
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,56acb886-7ceb-9c6f-38d4-e891affbde89,Person,,2016-09-11 21:30:01.117394,2016-09-11 21:30:01.117049
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,03a9b29e-6904-3418-54a5-98db35696ef9,Person,,2016-09-11 21:29:24.815252,2016-09-11 21:29:24.814776
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,9333260d-b47b-9ef3-66d9-a7e7d95c1858,Person,,2016-09-11 21:29:14.509126,2016-09-11 21:29:14.508605
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,60b886e3-3350-2cb4-934d-a38b55ce3865,Person,,2016-09-11 21:28:55.53002,2016-09-11 21:28:55.529679
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,92988c28-b8fd-889d-463f-f7b910a76b5e,Person,,2016-09-11 21:27:29.054305,2016-09-11 21:27:29.053826
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,e373cf69-9d3a-d952-f4e8-15df6cab03f9,Person,,2016-09-11 21:27:06.55545,2016-09-11 21:27:06.555118
277160bf-fb79-a7fc-8d97-456252ee77b2,speaker,ebae6782-7040-b515-9c89-36fb0a31e113,Person,,2016-09-11 21:24:53.006339,2016-09-11 21:24:53.005928
277160bf-fb79-a7fc-8d97-456252ee77b2,sponsor,354827ad-a483-7f2a-3f47-37866038b8c7,Organization,,2016-09-11 21:21:56.87698,2016-09-11 21:21:56.876626
277160bf-fb79-a7fc-8d97-456252ee77b2,sponsor,24462e1e-1db4-b261-1725-79a97bc546ca,Organization,,2016-09-11 21:21:31.714229,2016-09-11 21:21:31.713413
277160bf-fb79-a7fc-8d97-456252ee77b2,sponsor,82da8d50-da29-2905-c6c6-97eb3a2d7ee3,Organization,,2016-09-11 21:20:56.412226,2016-09-11 21:20:56.411837
277160bf-fb79-a7fc-8d97-456252ee77b2,sponsor,56f1d201-2896-83ad-d1bf-a75cdb05beac,Organization,,2016-09-11 21:17:38.071177,2016-09-11 21:17:38.070853
277160bf-fb79-a7fc-8d97-456252ee77b2,sponsor,3ba34f79-46e4-47fc-9000-35f72a262977,Organization,,2016-09-11 21:05:35.460496,2016-09-11 21:05:35.460114
277160bf-fb79-a7fc-8d97-456252ee77b2,sponsor,f3dfca6b-c391-5eb8-d0b8-af1d163a886a,Organization,,2016-09-11 21:04:49.168164,2016-09-11 21:04:49.16783
277160bf-fb79-a7fc-8d97-456252ee77b2,sponsor,4791bb73-2eff-bd6f-bdcd-232f7d2ed445,Organization,,2016-09-11 21:03:32.567657,2016-09-11 21:03:32.567277
277160bf-fb79-a7fc-8d97-456252ee77b2,organizer,e5385c89-ad9a-7f5a-eecb-e8d28e8eedf7,Organization,,2016-09-11 20:58:10.960211,2016-09-11 20:58:10.959858
277160bf-fb79-a7fc-8d97-456252ee77b2,venue,e8134835-04bb-b8b7-cabb-1025aeb34b04,Address,,2016-09-11 20:57:32.593084,2016-09-11 20:57:32.592842
277160bf-fb79-a7fc-8d97-456252ee77b2,venue,17348792-d129-99af-20cd-9929bca747c9,Address,,2016-09-11 20:57:30.928416,2016-09-11 20:57:30.928156
852f5287-57e9-e0a6-9b8c-c5edb8453df6,sponsor,e0135367-203e-658b-688c-5cbcb332a091,Organization,,2016-09-09 01:01:56.920035,2016-09-09 01:03:39.475211
852f5287-57e9-e0a6-9b8c-c5edb8453df6,sponsor,4eee5e60-3b06-6fe8-cc2c-29119a96051d,Organization,,2016-09-09 01:02:49.844731,2016-09-09 01:03:16.822595
852f5287-57e9-e0a6-9b8c-c5edb8453df6,venue,23645026-0390-4f1f-54fe-cdc0be2a42e5,Address,,2016-09-09 01:01:14.791228,2016-09-09 01:01:14.790896
852f5287-57e9-e0a6-9b8c-c5edb8453df6,venue,9b4967ad-86f2-d3ed-787f-7dd21746948d,Address,,2016-09-09 01:01:14.25841,2016-09-09 01:01:14.258082
a136b4fb-6c57-20d1-1c36-f711797399c4,ntinmarket,90b4194f-1d4f-ff5c-d7a6-6b6f32ae4892,Market,,2016-09-08 22:51:45.418948,2016-09-08 22:51:45.418689
a136b4fb-6c57-20d1-1c36-f711797399c4,sponsor,ff0ebebc-1a4a-6670-03b7-2b7f1ce36c32,Organization,,2016-09-08 22:50:37.198566,2016-09-08 22:50:37.198041
a136b4fb-6c57-20d1-1c36-f711797399c4,sponsor,b4abd7fa-6f26-3bd2-beac-c2af02edfa1b,Organization,,2016-09-08 22:50:09.386742,2016-09-08 22:50:09.386343
a136b4fb-6c57-20d1-1c36-f711797399c4,speaker,de1bca3a-9ef8-d105-579a-bdd2f90f31c3,Person,,2016-09-08 22:45:33.075889,2016-09-08 22:45:33.075452
a136b4fb-6c57-20d1-1c36-f711797399c4,ntinmarket,dbca89fa-f083-5438-b4ad-d3fdeceb78e7,Market,,2016-09-08 22:41:43.432061,2016-09-08 22:41:43.431619
a136b4fb-6c57-20d1-1c36-f711797399c4,ntinmarket,b37dbaeb-c825-e6a0-36de-84556a5d2e1f,Market,,2016-09-08 22:41:31.741972,2016-09-08 22:41:31.741747
a136b4fb-6c57-20d1-1c36-f711797399c4,ntinmarket,8e122314-2dde-8ccd-d250-548ee8f87c10,Market,,2016-09-08 22:41:15.071525,2016-09-08 22:41:15.071151
a136b4fb-6c57-20d1-1c36-f711797399c4,organizer,de1bca3a-9ef8-d105-579a-bdd2f90f31c3,Person,,2016-09-08 22:40:42.971674,2016-09-08 22:40:42.971259
a136b4fb-6c57-20d1-1c36-f711797399c4,venue,2a10352e-e431-bdf3-d27c-c4e91e26cc55,Address,,2016-09-08 22:40:01.497745,2016-09-08 22:40:01.497494
a136b4fb-6c57-20d1-1c36-f711797399c4,venue,8403dd12-8995-0365-e44f-f82f708e38cf,Address,,2016-09-08 22:40:00.57991,2016-09-08 22:40:00.579646
6362edcb-9041-0050-36cd-85b7f1af37b4,speaker,32dc658e-c57e-c8a1-6196-813e1469fc33,Person,,2016-09-08 14:01:53.855432,2016-09-08 14:01:53.854922
b4b7d965-06f7-d796-f1f8-39ebfe115a7b,speaker,3e07e5b6-2925-f0ae-6bef-5a3facf0af21,Person,,2016-09-08 13:59:52.128724,2016-09-08 13:59:52.128361
b4b7d965-06f7-d796-f1f8-39ebfe115a7b,speaker,c544630a-beb0-ff80-9e82-b1d1d3e5ebb7,Person,,2016-08-10 12:48:17.917772,2016-09-07 12:18:49.184808
b4b7d965-06f7-d796-f1f8-39ebfe115a7b,speaker,e8fb9f47-7538-6e33-817e-647e5ddb7016,Person,,2016-08-31 13:59:11.505359,2016-09-07 12:17:55.537162
b4b7d965-06f7-d796-f1f8-39ebfe115a7b,speaker,dfc9d508-6900-1296-8f11-5e2abea39e63,Person,,2016-07-25 23:28:14.482482,2016-09-07 12:17:24.896345
3bb28aff-a5a6-e884-15ed-1a63656f9265,exhibitor,be7f2ec1-4c98-1154-959a-f16b4c966470,Organization,,2016-09-04 19:42:26.608911,2016-09-04 19:42:26.608582
3bb28aff-a5a6-e884-15ed-1a63656f9265,exhibitor,fc177299-8834-737d-1873-b72b79caeb4a,Organization,,2016-09-04 19:42:04.987809,2016-09-04 19:42:04.987482
3bb28aff-a5a6-e884-15ed-1a63656f9265,exhibitor,9ac9678f-78a6-fe42-31be-ca6a62629a27,Organization,,2016-09-04 19:41:42.274026,2016-09-04 19:41:42.273457
3bb28aff-a5a6-e884-15ed-1a63656f9265,exhibitor,d3f58a90-0597-0f3d-2dfe-01a5883e89de,Organization,,2016-09-04 19:41:23.98706,2016-09-04 19:41:23.986537
3bb28aff-a5a6-e884-15ed-1a63656f9265,exhibitor,35721355-6295-0c03-a6dd-216273cfab16,Organization,,2016-09-04 19:40:50.647501,2016-09-04 19:40:50.646988
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,ae28860e-9cf6-06cf-5fec-87e8cc47da9b,Organization,,2016-09-04 19:39:55.447883,2016-09-04 19:39:55.447282
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,4a5a1f99-423c-052c-8da3-9e43d703a8b8,Organization,,2016-09-04 19:39:36.890051,2016-09-04 19:39:36.889485
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,7d4ac671-ef1e-4526-91aa-153b3e340dd9,Organization,,2016-09-04 19:39:14.456521,2016-09-04 19:39:14.456201
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,3b7b1be9-2957-d020-2bcd-52194c55fa1c,Organization,,2016-09-04 19:38:58.624382,2016-09-04 19:38:58.624032
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,b0d6ff9b-03fd-4ac7-6341-24e2d55e37d0,Organization,,2016-09-04 19:38:38.950413,2016-09-04 19:38:38.950047
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,dfd10b58-086f-62e9-0730-3f9a4d3aba8e,Organization,,2016-09-04 19:38:20.579443,2016-09-04 19:38:20.579094
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,332ca63b-63f4-92b6-176f-5449e47ba33b,Organization,,2016-09-04 19:37:58.872684,2016-09-04 19:37:58.872245
3bb28aff-a5a6-e884-15ed-1a63656f9265,sponsor,c852f9d2-ea87-db8e-f072-9c737fd6a7b4,Organization,,2016-09-04 19:36:28.713116,2016-09-04 19:36:28.712648
3bb28aff-a5a6-e884-15ed-1a63656f9265,venue,d6c74b5c-0a1c-fdcf-e7a6-263be23d2c9a,Address,,2016-09-04 19:35:42.050197,2016-09-04 19:35:42.049859
3bb28aff-a5a6-e884-15ed-1a63656f9265,venue,0c0b2d55-33bb-fb7a-cada-fef8cf6b4518,Address,,2016-09-04 19:35:41.230177,2016-09-04 19:35:41.22978
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,fb4fbb8f-890c-3e1c-5edb-207093765e83,Person,,2016-08-31 06:54:11.578436,2016-08-31 06:54:11.577813
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,803892b6-1ec3-d12c-97b7-a2b7395612fb,Person,,2016-08-31 06:50:52.520006,2016-08-31 06:50:52.519714
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,ea77bc32-cc0d-f793-9dcb-846c45488dfb,Person,,2016-08-31 06:50:11.206486,2016-08-31 06:50:11.206041
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,2db23b75-c851-c52d-d9dd-3d1fd5cc5ca3,Person,,2016-08-31 06:48:21.405213,2016-08-31 06:48:21.40468
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,d43eca5c-eb3d-1b72-ebf0-94ed076f1ed8,Person,,2016-08-31 06:47:48.193112,2016-08-31 06:47:48.192496
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,4c34b203-510d-3632-c2cc-85b2925c88f8,Person,,2016-08-31 06:38:12.128786,2016-08-31 06:38:12.128301
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,082d0631-2748-bff0-68e2-26384b857d8a,Person,,2016-08-31 06:35:20.938013,2016-08-31 06:35:20.937511
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,6490d7e9-8557-f93d-da8f-1bd7f31d6057,Person,,2016-08-31 06:30:49.82004,2016-08-31 06:30:49.819741
fee05c9c-966b-a468-b18d-06135b2fa30b,speaker,6f3a8ba6-be8d-b692-b5a2-809ce929cc03,Person,,2016-08-31 06:29:40.97369,2016-08-31 06:29:40.973157
fee05c9c-966b-a468-b18d-06135b2fa30b,sponsor,8812edbd-200f-89d0-fded-e937c75c6632,Organization,,2016-08-31 06:28:32.93634,2016-08-31 06:28:32.935825
fee05c9c-966b-a468-b18d-06135b2fa30b,sponsor,fd37ba83-44c7-2151-9355-fefac3ab1a67,Organization,,2016-08-31 06:27:57.570517,2016-08-31 06:27:57.570154
fee05c9c-966b-a468-b18d-06135b2fa30b,sponsor,4dcfb8f2-806a-2cf3-7679-555395ee6f11,Organization,,2016-08-31 06:26:30.408034,2016-08-31 06:26:30.40747
fee05c9c-966b-a468-b18d-06135b2fa30b,organizer,25f3c464-c59d-e749-d2f8-c72ef8e7fe0d,Organization,,2016-08-31 06:16:14.07955,2016-08-31 06:16:14.07894
fee05c9c-966b-a468-b18d-06135b2fa30b,ntinmarket,e811671c-168d-1fd2-36e5-df4e08a09f7c,Market,,2016-08-31 06:15:59.107277,2016-08-31 06:15:59.106926
fee05c9c-966b-a468-b18d-06135b2fa30b,ntinmarket,bb2ad65f-1009-db81-c6f6-83dbcfd64870,Market,,2016-08-31 06:15:19.023712,2016-08-31 06:15:19.023443
fee05c9c-966b-a468-b18d-06135b2fa30b,organizer,45cc3977-dd33-5361-e85f-6574eae3cc50,Organization,,2016-08-31 06:03:45.798675,2016-08-31 06:03:45.798388
fee05c9c-966b-a468-b18d-06135b2fa30b,organizer,f99fc66f-ad22-026f-02a8-7ea2ebd96f37,Organization,,2016-08-31 06:02:13.655254,2016-08-31 06:02:13.654917
fee05c9c-966b-a468-b18d-06135b2fa30b,venue,ac7ef574-527d-2f35-8354-8495689900fd,Address,,2016-08-31 06:00:38.7979,2016-08-31 06:00:38.797468
fee05c9c-966b-a468-b18d-06135b2fa30b,venue,01306106-c852-2505-96d4-10af5eafaeb9,Address,,2016-08-31 06:00:38.124799,2016-08-31 06:00:38.124473
be6dce8c-80c7-ebca-3bda-4ae3c6bec6c1,sponsor,4283eccb-5038-fb47-b236-987b9424c5d4,Organization,,2016-08-30 19:28:39.817007,2016-08-30 19:28:39.816687
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,650f8362-4182-b4db-20cd-cf58daa02214,Person,,2016-08-22 19:09:23.540211,2016-08-22 19:09:23.539631
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,speaker,eff066a5-ac1d-1c9b-3ee1-95475aeffc76,Person,,2016-08-22 12:18:01.217053,2016-08-22 12:18:01.216676
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,speaker,43434923-972d-4b5a-4e34-ef09c2ec9985,Person,,2016-08-22 12:17:34.316915,2016-08-22 12:17:34.316515
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,speaker,47156000-c273-b9fa-48f4-67d24bd074ea,Person,,2016-08-22 12:17:10.60574,2016-08-22 12:17:10.605328
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,speaker,6c76793b-4e18-2d6b-2f6c-ef691603ac11,Person,,2016-08-22 12:15:49.96611,2016-08-22 12:15:49.965805
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,speaker,59579256-df4a-bb35-f9c3-b1d4b4df9aaf,Person,,2016-08-22 12:14:56.747752,2016-08-22 12:14:56.74741
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,sponsor,dbc64bcb-5c02-3562-bfb6-6a17e9fcdadb,Organization,,2016-08-22 12:14:23.916634,2016-08-22 12:14:23.916047
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,sponsor,b0ba1248-f554-9146-0c88-98d7a3d05a7e,Organization,,2016-07-05 18:04:34.407944,2016-08-22 12:13:48.287817
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,sponsor,b641a86b-50e1-f4c1-ad80-aac186ce94b3,Organization,,2016-07-05 18:04:01.885581,2016-08-22 12:13:26.273577
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,sponsor,dcd7ef59-6123-3601-cc7f-3051dfbe018c,Organization,,2016-08-22 12:13:10.513901,2016-08-22 12:13:10.513606
b4b7d965-06f7-d796-f1f8-39ebfe115a7b,sponsor,c71842b3-b0af-71e4-8ba5-e6272b7e3e49,Organization,,2016-08-20 13:41:38.8436,2016-08-20 13:41:38.843137
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,e21cd4e7-72c9-6a68-682d-8db52485408f,Person,,2016-08-17 10:26:09.939504,2016-08-17 10:26:09.938928
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,55bb5264-edb4-6c9d-5e9d-0e1925d75207,Person,,2016-08-17 10:24:10.260331,2016-08-17 10:24:10.258645
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,8b089b6d-1d98-f54e-5209-e5bbfc639645,Person,,2016-08-17 10:20:34.452916,2016-08-17 10:20:34.452507
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,7358e11c-9d7b-6485-4161-e90d77512857,Person,,2016-08-17 10:15:42.789353,2016-08-17 10:15:42.788974
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,7d876a4b-9e7e-4ae5-6f69-488ea954d328,Person,,2016-08-17 10:14:02.982922,2016-08-17 10:14:02.982312
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,1bd145ec-1d9c-f037-bcf2-fb9dcdab92d1,Person,,2016-08-17 10:10:50.460073,2016-08-17 10:10:50.459689
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,3032a0ad-cbfa-143d-f603-484bd908d225,Person,,2016-08-17 10:06:17.345788,2016-08-17 10:06:17.345308
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,7d743d4a-fe68-2735-827e-d4f3feda4068,Person,,2016-08-17 09:58:13.345031,2016-08-17 09:58:13.344613
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,69386873-249b-0033-45cf-f454ab4981ac,Person,,2016-08-17 09:52:39.55618,2016-08-17 09:52:39.555799
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,ae9314b8-5ac1-d435-014e-970479687001,Person,,2016-08-17 09:38:27.329638,2016-08-17 09:38:27.329277
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,f049bc1d-9115-b625-96ec-8e809c37c73e,Person,,2016-08-17 09:35:32.405558,2016-08-17 09:35:32.405099
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,ae5fa522-8dd6-2bf3-0a6a-d615f96a1720,Person,,2016-08-17 09:33:54.248629,2016-08-17 09:33:54.248092
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,28baa77a-d845-34a0-e180-afade7021ce1,Person,,2016-08-17 09:33:31.643952,2016-08-17 09:33:31.643575
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,2cbe1ecc-7e49-6971-9e69-ddaa7a5ae4a7,Person,,2016-08-17 09:31:58.463626,2016-08-17 09:31:58.463121
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,b8c94c4e-d9bf-2b9d-07df-47b903fbf8d4,Person,,2016-08-17 09:27:39.384799,2016-08-17 09:27:39.384175
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,2986c99d-d9f2-baf7-9e5f-16564da57ed9,Person,,2016-08-17 09:21:57.231522,2016-08-17 09:21:57.231081
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,2b0a8e40-b12b-29a2-826f-3153f06aeb72,Person,,2016-08-17 09:19:57.835507,2016-08-17 09:19:57.834969
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,2d78d1e7-203c-3eb6-bf1b-c51f10e0679b,Person,,2016-08-17 09:18:13.082207,2016-08-17 09:18:13.081845
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,915f35c7-f062-63a0-93d2-8e59a2295b33,Person,,2016-08-17 09:13:32.943005,2016-08-17 09:13:32.941193
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,9bb5cd5e-2a4d-e13c-8d6f-cb31c6b8506b,Person,,2016-08-17 09:06:04.496796,2016-08-17 09:06:04.496341
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,bfbcf1ed-8202-bb11-a259-6596d074a810,Person,,2016-08-17 08:43:57.847839,2016-08-17 08:43:57.847218
4ad726f8-f745-2524-21fc-47476a1e8daa,speaker,2bcf28e2-d329-4802-42d8-175a633e4b6e,Person,,2016-08-17 08:39:50.945802,2016-08-17 08:39:50.945462
